121.5198839,25.03240487
121.5130417,25.06342433
121.5381597,25.06969917
121.5575876,25.05999101
121.5434446,25.02677012
121.4979858,25.0285899
121.5716697,25.03062083
121.5508473,25.12546704
121.5177992,25.1480682
121.5923828,25.08370623
121.6097573,25.03600934
121.5736082,24.98857934
121.7434205,25.11945421
121.772646,25.12576579
121.7783549,25.14365754
121.7308913,25.14986365
121.7078325,25.14139521
121.7447344,25.08097003
121.683628,25.10962028
121.6439307,25.17572457
121.6052639,25.21714594
119.931128,26.154321
119.994251,26.225637
119.938877,25.97298
120.4903,26.366101
121.4579675,25.01186453
121.6546992,25.07331322
121.6200624,24.99767506
121.6472277,24.94714107
121.8232018,25.0981293
121.7578817,25.02607068
121.8329822,24.99698394
121.9182466,25.02485641
121.5316565,24.93039008
121.724223,24.91097073
121.5414806,24.78824295
121.516745,25.00810199
121.4936744,24.99088039
121.445737,24.96425102
121.4163094,24.88209766
121.401034,24.97970609
121.3466269,24.9566258
121.4870977,25.06281651
121.4367535,25.0358303
121.4162785,25.05549774
121.3527235,25.1000868
121.4712461,25.08927173
121.4332139,25.09614746
121.4138359,25.13812763
121.463904,25.18907636
121.515558,25.23159891
121.5692761,25.26518079
121.7569358,24.75021184
121.845797,24.90075882
121.7346606,24.81144192
121.8017622,24.75183042
121.6612282,24.74199237
121.7701782,24.67884824
121.6642714,24.66771972
121.5040369,24.55152082
121.8058342,24.68887343
121.760255,24.64214986
121.8346892,24.55467058
121.6560593,24.44864058
123.475482,25.746396
120.9491233,24.82269542
120.9927505,24.79028174
120.9236727,24.77104342
120.9948704,24.83816209
121.0517242,24.88566341
120.9956033,24.90731298
121.0939886,24.84133959
121.1866221,24.78514681
121.1046394,24.7657116
120.9991605,24.73697351
121.0753632,24.73075802
121.1389495,24.578054
121.1469732,24.7078092
121.2819341,24.59493235
121.0642745,24.67207405
121.0110809,24.67811197
121.2147243,24.97993803
121.2140051,24.92117923
121.2117877,24.85064954
121.1291697,24.91820989
121.067758,24.97280352
121.1155021,25.02671611
121.2996612,25.00040024
121.3569265,25.02417472
121.2913102,24.94968903
121.296342,24.86797026
121.3754588,24.72949884
121.21177,25.06384709
121.2831266,25.06073337
120.8777316,24.69862459
120.9189437,24.67628243
120.9525745,24.63599405
121.017471,24.56608432
120.9206688,24.51978614
120.781205,24.6156265
120.7146378,24.4850464
120.6882195,24.4110232
120.8112299,24.56382141
120.8695663,24.62481314
120.8826631,24.57345497
120.8505904,24.50249686
120.8631192,24.39359641
121.0681571,24.41925819
120.7992043,24.45591832
120.7701929,24.38081659
120.7614144,24.54153218
120.8561966,24.32510167
120.680598,24.14168566
120.6970865,24.13733209
120.6646178,24.12114107
120.6647579,24.14391082
120.6809521,24.15863985
120.7362319,24.18400298
120.6270131,24.18308895
120.6177379,24.14165524
120.7734217,24.11477375
120.6926261,24.09575742
120.7201989,24.04332785
120.6293305,24.0839271
120.7375715,24.24990298
120.7146127,24.30962483
120.7903822,24.26493299
120.8401401,24.24952637
121.140185,24.27620277
120.8313228,24.17769289
120.710997,24.21171121
120.6411818,24.22704181
120.6733321,24.26568008
120.5543243,24.14467504
120.5838628,24.23425212
120.5283728,24.20062892
120.5301259,24.24552431
120.5809094,24.29205743
120.6357901,24.37827161
120.6650639,24.33551071
120.5914407,24.36509555
120.5694208,24.07532909
120.6294414,24.00628794
120.5597655,24.03006875
120.5041184,24.03249405
120.4385491,24.08286685
120.4310511,24.03021674
120.452157,24.13158127
120.5112045,24.11379535
120.486449,24.16367107
120.593073,23.95650448
120.6021661,23.90536413
120.5416032,23.92139507
120.5342802,23.95277521
120.4831739,23.95171456
120.5586866,23.99209206
120.4594626,23.99204417
120.5903471,23.85723872
120.5331566,23.867574
120.5223244,23.90056065
120.4675642,23.88234118
120.5224904,23.82725185
120.4136645,23.8505872
120.404225,23.91621405
120.3113284,23.85069276
120.3539226,23.9537906
120.628589,23.8092402
120.6787658,23.92173537
120.7859159,23.90589214
120.7326182,23.98321081
120.8676052,24.03135413
120.9625259,23.97892591
121.1443879,24.02886513
120.6774402,23.8510771
120.7854192,23.83701687
120.8622721,23.79612907
120.9256736,23.87601213
121.0212867,23.6554647
120.7100797,23.69805518
120.7815065,23.73776029
120.4248724,23.47915529
120.4706244,23.48170334
120.6075335,23.42765669
120.6387459,23.55535465
120.5965771,23.50376527
120.7596173,23.44077619
120.5365312,23.40408998
120.5896466,23.28848426
120.4147357,23.42911287
120.3045468,23.40811736
120.3440009,23.4729191
120.2538977,23.44610605
120.1738682,23.46866059
120.2714728,23.51020984
120.3482873,23.54581295
120.4442798,23.54255347
120.4807865,23.59890827
120.4010282,23.59353089
120.2239433,23.34575872
120.1777498,23.37494276
120.4826356,23.67066393
120.4255592,23.6455971
120.4293061,23.71661545
120.3647252,23.69110665
120.3116122,23.71613204
120.2564173,23.69612324
120.2054952,23.71600815
120.3339769,23.77849791
120.243533,23.78817056
120.5600044,23.70651883
120.6155018,23.7557209
120.6117351,23.62545469
120.5290419,23.76973894
120.4580795,23.77942109
120.3964598,23.7925521
120.2940164,23.59219528
120.2352734,23.56162849
120.1413711,23.55365395
120.2064699,23.64206875
120.3279617,23.64243095
120.192874,22.99594458
120.2281858,22.98178202
120.1903743,22.95561863
120.2068735,23.01012179
120.1649949,22.99008437
120.1526189,23.04869681
120.2542795,23.02729532
120.2930627,22.94679469
120.3357964,23.03394545
120.4123917,23.02604611
120.4609622,23.11480926
120.5170304,23.17885854
120.5441223,23.1151111
120.2418788,22.94130931
120.3342821,22.95577909
120.3869373,22.95482276
120.3479918,23.19098548
120.241308,23.18248033
120.178593,23.1669941
120.2002309,23.12491893
120.1005854,23.12326578
120.1276958,23.20834413
120.1841865,23.25219805
120.1262357,23.2777708
120.2954067,23.30152488
120.3485081,23.36201478
120.4578565,23.35132068
120.4441211,23.2783187
120.3800259,23.2272672
120.26484,23.23103978
120.3549205,23.26887001
120.2482977,23.29798622
120.2988274,23.14031072
120.3988147,23.14482152
120.370977,23.09689329
120.2923941,23.08319496
120.2296235,23.09974927
120.3067337,22.62992906
120.2944217,22.6269905
120.3209103,22.62359448
120.2842331,22.62424585
120.274163,22.65019525
120.2891539,22.58565583
120.3146749,22.59269724
120.3179187,22.64989883
120.300758,22.72109961
120.3592605,22.55140207
120.2951588,22.68395699
120.3605265,22.70120782
120.3707994,22.73983479
116.906984,20.705842
115.812406,10.724232
120.2978906,22.80505886
120.2659871,22.85724171
120.3210967,22.87022883
120.3959842,22.86394307
120.370799,22.78769626
120.3006534,22.75252398
120.2593989,22.748209
120.2394571,22.77944528
120.228051,22.82224585
120.2259375,22.89324952
120.3554359,22.61379251
120.4111468,22.59283576
120.399052,22.50813743
120.3727783,22.66249302
120.425407,22.71100364
120.4754554,22.86497033
120.5634635,22.90005529
120.6585635,23.01195426
120.4719272,22.95668817
120.5621971,22.99694681
120.6232895,23.11654995
120.8523383,23.2249459
120.741944,23.275008
120.752384,22.91993256
120.1980519,22.88241399
119.59234,23.55534
119.50783,23.59975
119.50406,23.36904
119.43393,23.20108
119.59251,23.64178
119.64462,23.57364
118.40841,24.45865
118.40373,24.41496
118.31705,24.42482
118.30128,24.38402
118.22789,24.40166
119.452738,24.992338
120.4799948,22.6647375
120.6865219,22.79786847
120.8008099,22.75990478
120.6799239,22.67107764
120.4845044,22.7316677
120.5061276,22.79854831
120.6017678,22.80992022
120.5693941,22.74253636
120.555979,22.69454952
120.5299693,22.64876367
120.5266379,22.58855636
120.5888222,22.65116933
120.4766188,22.58849547
120.5568063,22.53642947
120.6917929,22.60408477
120.6857232,22.50157206
120.601817,22.58233459
120.5006598,22.51528151
120.5846257,22.48676279
120.5180561,22.47980704
120.5125095,22.44142101
120.4751333,22.46265635
120.3710466,22.34000278
120.5476124,22.42980624
120.4501429,22.5171903
120.5975845,22.40334199
120.6567673,22.27086962
120.6975799,22.40399754
120.7356454,22.26084921
120.7432633,22.07915617
120.8173609,22.15552859
120.7632537,21.98531645
120.8435675,22.04930015
121.1103647,22.75165721
121.4901951,22.66017537
121.5508328,22.04616835
120.9831902,22.90343174
121.0015521,22.76494453
121.1560376,22.95125666
121.1766197,23.03780684
121.0175672,23.11478528
121.2184501,23.09248714
121.2517917,22.98006921
121.3537983,23.12663716
121.4261725,23.33476899
120.9797643,22.59098082
120.8570384,22.58161687
120.8991703,22.38359522
120.8355239,22.38430718
121.6071463,23.99700271
121.6137969,24.05579952
121.4807194,24.12374414
121.5646738,23.95546585
121.5341569,23.84459714
121.4698848,23.74324462
121.4351231,23.64658742
121.4942331,23.58519428
121.4073472,23.5156124
121.3189531,23.72772629
121.3604476,23.37143588
121.1804222,23.39062875
121.2980494,23.19672092
